Data;CHF (Cena kupna);CHF (Cena sprzedazy)
2008-09-29 08:05:00;2.065;2.1688
2008-09-29 09:55:00;2.076;2.1802
2008-09-29 10:25:00;2.0875;2.1923
2008-09-29 16:30:00;2.0929;2.1979
2008-09-30 08:00:00;2.1036;2.2092
2008-09-30 09:00:00;2.1116;2.2178
2008-09-30 10:20:00;2.1012;2.2068
2008-09-30 16:30:00;2.1001;2.2057
2008-10-01 08:00:00;2.0946;2.2
2008-10-01 09:45:00;2.0798;2.1844
2008-10-01 15:40:00;2.0885;2.1933
2008-10-01 16:30:00;2.0964;2.2018
2008-10-02 08:00:00;2.1051;2.2107
2008-10-02 09:45:00;2.1161;2.2223
2008-10-02 10:50:00;2.1022;2.2078
2008-10-02 14:50:00;2.115;2.2212
2008-10-02 16:30:00;2.1223;2.2289
2008-10-03 08:00:00;2.1277;2.2347
2008-10-03 09:30:00;2.1414;2.249
2008-10-03 10:05:00;2.1324;2.2394
2008-10-03 10:55:00;2.122;2.2286
2008-10-03 16:30:00;2.125;2.2318
2008-10-06 08:00:00;2.1652;2.274
2008-10-06 13:05:00;2.1575;2.2659
2008-10-06 15:25:00;2.1822;2.2918
2008-10-06 16:30:00;2.19;2.3
2008-10-06 17:30:00;2.1699;2.2789
2008-10-07 08:00:00;2.1672;2.276
2008-10-07 08:35:00;2.1573;2.2657
2008-10-07 10:20:00;2.1733;2.2825
2008-10-07 11:35:00;2.164;2.2726
2008-10-07 15:20:00;2.1496;2.2576
2008-10-07 15:35:00;2.1356;2.2428
2008-10-07 16:35:00;2.139;2.2466
2008-10-08 08:00:00;2.1838;2.2936
2008-10-08 09:35:00;2.187;2.297
2008-10-08 10:10:00;2.2043;2.3151
2008-10-08 11:15:00;2.1953;2.3055
2008-10-08 13:05:00;2.1674;2.2762
2008-10-08 14:40:00;2.1899;2.2999
2008-10-08 16:30:00;2.1795;2.2889
2008-10-09 08:00:00;2.1816;2.2912
2008-10-09 10:25:00;2.1622;2.2708
2008-10-09 10:50:00;2.1465;2.2543
2008-10-09 11:30:00;2.1578;2.2662
2008-10-09 16:10:00;2.1737;2.2829
2008-10-09 16:30:00;2.1716;2.2808
2008-10-10 08:00:00;2.2954;2.4108
2008-10-10 08:15:00;2.3187;2.4353
2008-10-10 08:34:00;2.3164;2.4326
2008-10-10 08:35:00;2.3063;2.4223
2008-10-10 09:35:00;2.2907;2.4059
2008-10-10 09:45:00;2.2743;2.3887
2008-10-10 11:40:00;2.2952;2.4104
2008-10-10 16:30:00;2.2951;2.4105
2008-10-13 08:05:00;2.2466;2.3594
2008-10-13 09:00:00;2.2193;2.3307
2008-10-13 10:35:00;2.2441;2.3569
2008-10-13 12:10:00;2.2497;2.3629
2008-10-13 16:30:00;2.2495;2.3625
2008-10-14 08:00:00;2.2109;2.3219
2008-10-14 09:40:00;2.2001;2.3107
2008-10-14 12:50:00;2.1814;2.2908
2008-10-14 14:35:00;2.1648;2.2734
2008-10-14 16:30:00;2.1791;2.2885
2008-10-14 16:55:00;2.1833;2.2929
2008-10-15 08:00:00;2.1888;2.2988
2008-10-15 08:40:00;2.2074;2.3182
2008-10-15 09:35:00;2.2159;2.3273
2008-10-15 11:45:00;2.2029;2.3135
2008-10-15 15:10:00;2.2319;2.3441
2008-10-15 16:30:00;2.2371;2.3495
2008-10-16 08:00:00;2.2968;2.4122
2008-10-16 08:30:00;2.2789;2.3933
2008-10-16 09:05:00;2.2654;2.3792
2008-10-16 13:20:00;2.2819;2.3965
2008-10-16 16:30:00;2.3002;2.4156
2008-10-17 08:00:00;2.2496;2.3624
2008-10-17 10:05:00;2.2709;2.3849
2008-10-17 12:50:00;2.2962;2.4114
2008-10-17 12:55:00;2.2998;2.4154
2008-10-17 14:15:00;2.2827;2.3973
2008-10-17 16:30:00;2.2722;2.3862
2008-10-20 08:00:00;2.262;2.3758
2008-10-20 09:10:00;2.2373;2.3495
2008-10-20 10:15:00;2.2575;2.3709
2008-10-20 13:10:00;2.2711;2.3851
2008-10-20 16:30:00;2.2801;2.3947
2008-10-21 08:00:00;2.2689;2.3829
2008-10-21 08:30:00;2.2799;2.3945
2008-10-21 14:45:00;2.3142;2.4304
2008-10-21 16:30:00;2.3131;2.4293
2008-10-22 08:00:00;2.408;2.5288
